classincompid,orderinday,totalcost,day_of_week,classes_per_competition,field_avg_past_entries,classname_avg_past_entries,horse_futurity,horse_novice,horse_derby,rider_youth,rider_adult_plus,fed_NRHA,fed_NCHA,fed_EXCA,rider_open,rider_non_pro,rider_yaroki,rider_pro,rider_limited,subtype_cow_horse,subtype_premium,subtype_platinum,subtype_trail,subtype_horsemanship,subtype_pleasure,subtype_hunt_seat,subtype_hunter_under_saddle,subtype_walk_jog,subtype_range_sorting,subtype_intermediate,subtype_young_gun,is_practice,has_prize_shovar,has_prize_jackpot,has_prize_added_money,prize_jackpot_posted_amount,prize_added_money_amount,month_4,month_5,month_6,month_8,month_9,month_10,month_11,month_12,predicted_entrycount
1005,15,350.0,4,55,9.520458122049309,9.979949874686717,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,1,0,0,0,0,0,0,11.667988944571057
1006,16,170.0,4,55,9.520458122049309,9.729949874686717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,11.670889878918665
1007,17,160.0,4,55,9.520458122049309,10.069036226930963,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,13.804146864621838
1008,18,170.0,4,55,9.520458122049309,9.896616541353383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,11.885260616688267
1009,1,140.0,5,55,9.520458122049309,9.97593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,11.891441983807292
1010,2,140.0,5,55,9.520458122049309,9.97593984962406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,13.57066345875022
1011,3,170.0,5,55,9.520458122049309,10.159945317840055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,13.540562803215842
1012,4,350.0,5,55,9.520458122049309,9.146616541353383,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,1,0,0,0,0,0,0,8.775966527135827
1013,5,160.0,5,55,9.520458122049309,10.813283208020051,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,16.141086269374664
1014,6,140.0,5,55,9.520458122049309,9.146616541353383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,11.66800256472782
1015,7,350.0,5,55,9.520458122049309,10.063283208020051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,1,0,0,0,0,0,0,13.686460766782103
1016,8,350.0,5,55,9.520458122049309,9.97593984962406,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,1,0,0,0,0,0,0,14.721390413727384
1017,9,350.0,5,55,9.520458122049309,9.432672590567329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,9.44982275641266
1018,10,170.0,5,55,9.520458122049309,10.979949874686717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,16.656965379379294
1019,11,160.0,5,55,9.520458122049309,10.796308954203692,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,17.97511028790298
1020,12,170.0,5,55,9.520458122049309,10.341763499658237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,15.616292676967335
1021,13,350.0,5,55,9.520458122049309,9.97593984962406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,1,0,0,0,0,0,0,10.660364164622179
1022,14,160.0,5,55,9.520458122049309,10.069036226930963,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,13.68110018652487
1023,15,170.0,5,55,9.520458122049309,9.978127136021874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,11.889317064061919
1024,16,160.0,5,55,9.520458122049309,10.523581681476418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,13.395227050882042
1025,17,160.0,5,55,9.520458122049309,8.979949874686717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,10.123623684924386
733,1,300.0,3,25,19.47402087307822,11.796308954203692,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,17.61870498948928
734,2,300.0,3,25,19.47402087307822,10.978127136021874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,16.18980169623899
735,3,250.0,3,25,19.47402087307822,11.063283208020051,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,15.440221779880256
736,4,300.0,3,25,19.47402087307822,11.61449077238551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,19.10698655774427
737,5,250.0,3,25,19.47402087307822,14.896616541353383,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,25.11600688257527
738,6,30.0,3,25,19.47402087307822,10.981492192018509,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,17.344442913844343
739,7,250.0,3,25,19.47402087307822,11.366107576633892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,17.863224355102396
740,8,250.0,3,25,19.47402087307822,17.13533834586466,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,28.538666079852383
741,9,30.0,3,25,19.47402087307822,10.44303065355697,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,16.43651558635845
742,10,300.0,3,25,19.47402087307822,16.90456911509543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,25.805045603535042
743,11,250.0,3,25,19.47402087307822,12.750722961249277,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,20.06159273562523
744,12,300.0,3,25,19.47402087307822,10.396616541353383,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,14.847418419391772
745,13,300.0,3,25,19.47402087307822,10.063283208020051,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,12.13272601427904
746,14,300.0,3,25,19.47402087307822,11.289184499710816,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,13.02920669098936
747,15,300.0,3,25,19.47402087307822,18.289184499710817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,28.696754744312145
748,16,30.0,3,25,19.47402087307822,11.44303065355697,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,15.98111982393072
749,17,250.0,3,25,19.47402087307822,9.289184499710816,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,5.881272645693427
750,18,300.0,3,25,19.47402087307822,11.896616541353383,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,15.77200520789909
751,19,300.0,3,25,19.47402087307822,11.979949874686717,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,17.882310240647485
752,20,250.0,3,25,19.47402087307822,10.250854408749147,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,17.530261137048115
753,21,250.0,3,25,19.47402087307822,12.827646038172354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,19.823626332257543
754,22,250.0,3,25,19.47402087307822,13.396616541353383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,20.688087517659106
755,23,300.0,3,25,19.47402087307822,9.97593984962406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,13.810762348025227
756,24,100.0,3,25,19.47402087307822,8.289184499710816,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,6.3704092712081675
757,25,300.0,3,25,19.47402087307822,10.827646038172354,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,13.389833877159532
261,1,300.0,3,34,8.783287332254687,9.88796992481203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0.0,0,0,0,1,0,0,0,0,6.590465355648458
262,2,300.0,3,34,8.783287332254687,9.063283208020051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0.0,0,0,0,1,0,0,0,0,6.6841082420983415
263,3,400.0,3,34,8.783287332254687,12.819966583124478,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,13.799196427401897
264,4,200.0,3,34,8.783287332254687,13.234962406015038,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,15.844793745450469
265,5,200.0,3,34,8.783287332254687,8.596876807403124,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,4.423458388384439
266,6,400.0,3,34,8.783287332254687,9.264411027568922,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,3.1528632559199714
267,7,500.0,3,34,8.783287332254687,9.44303065355697,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.0,2400.0,0,0,0,1,0,0,0,0,8.633810157164833
268,8,450.0,3,34,8.783287332254687,8.162317558602389,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150.0,1200.0,0,0,0,1,0,0,0,0,6.126089317699649
269,9,500.0,3,34,8.783287332254687,9.597744360902256,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.0,2000.0,0,0,0,1,0,0,0,0,9.481531237714606
270,1,300.0,4,34,8.783287332254687,9.88796992481203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0.0,0,0,0,1,0,0,0,0,6.399138573380924
271,2,400.0,4,34,8.783287332254687,10.279964617425918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,8.82347425823323
272,3,400.0,4,34,8.783287332254687,7.98796992481203,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,5.187988686082424
273,4,500.0,4,34,8.783287332254687,11.717293233082707,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.0,2000.0,0,0,0,1,0,0,0,0,11.814831745166837
274,5,450.0,4,34,8.783287332254687,9.234962406015038,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150.0,1200.0,0,0,0,1,0,0,0,0,7.337342809153139
275,6,450.0,4,34,8.783287332254687,9.109962406015038,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150.0,1600.0,0,0,0,1,0,0,0,0,3.600298422799672
276,7,200.0,4,34,8.783287332254687,7.988542785535267,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,2.9384014073407787
277,8,200.0,4,34,8.783287332254687,8.212261422787739,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,3.2644958759669773
278,1,300.0,5,34,8.783287332254687,9.88796992481203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0.0,0,0,0,1,0,0,0,0,6.207811791113389
279,2,400.0,5,34,8.783287332254687,12.819966583124478,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,13.43930289759035
280,3,300.0,5,34,8.783287332254687,9.063283208020051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0.0,0,0,0,1,0,0,0,0,6.278694642839751
281,4,200.0,5,34,8.783287332254687,13.234962406015038,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,15.462140180915402
282,5,400.0,5,34,8.783287332254687,7.98796992481203,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,4.951141834367844
283,6,200.0,5,34,8.783287332254687,8.596876807403124,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,4.018044789125849
284,7,400.0,5,34,8.783287332254687,9.264411027568922,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,2.747449656661381
285,8,500.0,5,34,8.783287332254687,9.44303065355697,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.0,2400.0,0,0,0,1,0,0,0,0,8.22839655790624
286,9,450.0,5,34,8.783287332254687,8.162317558602389,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150.0,1200.0,0,0,0,1,0,0,0,0,5.720675718441059
287,10,500.0,5,34,8.783287332254687,9.597744360902256,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.0,2000.0,0,0,0,1,0,0,0,0,9.076117638456013
288,1,300.0,6,34,8.783287332254687,9.88796992481203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0.0,0,0,0,1,0,0,0,0,6.016485008845855
289,2,400.0,6,34,8.783287332254687,10.279964617425918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,8.44082069369816
290,3,500.0,6,34,8.783287332254687,11.717293233082707,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.0,2000.0,0,0,0,1,0,0,0,0,11.454938215355291
291,4,450.0,6,34,8.783287332254687,9.234962406015038,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150.0,1200.0,0,0,0,1,0,0,0,0,6.9774492793415925
292,5,450.0,6,34,8.783287332254687,9.109962406015038,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150.0,1600.0,0,0,0,1,0,0,0,0,3.240404892988126
293,6,200.0,6,34,8.783287332254687,7.988542785535267,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,2.5785078775292316
294,7,200.0,6,34,8.783287332254687,8.212261422787739,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,2.9046023461554302
1026,1,200.0,3,55,9.586769342711618,9.523581681476418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1.2863668923376093
1027,2,350.0,3,55,9.586769342711618,11.146616541353383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,8.800425974733999
1028,3,170.0,3,55,9.586769342711618,10.979949874686717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,9.788837367915363
1029,4,160.0,3,55,9.586769342711618,11.44303065355697,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,12.115444423375727
1030,5,200.0,3,55,9.586769342711618,8.813283208020051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,2.0847794336823995
1031,6,200.0,3,55,9.586769342711618,8.479949874686717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,-1.549423235736585
1032,7,160.0,3,55,9.586769342711618,10.146616541353383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,7.981853403537334
1033,8,160.0,3,55,9.586769342711618,10.479949874686717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,9.80406934132942
1034,9,160.0,3,55,9.586769342711618,12.6737998843262,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,15.917890845077137
1035,10,350.0,3,55,9.586769342711618,8.596876807403124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,-1.5831475808077418
1036,11,350.0,3,55,9.586769342711618,9.596876807403124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,1.5828747109625425
1037,12,170.0,3,55,9.586769342711618,9.146616541353383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0.4996284041591412
1038,13,170.0,3,55,9.586769342711618,9.479949874686717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,2.6260874670628294
1039,14,160.0,3,55,9.586769342711618,9.61449077238551,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,4.440387553000117
1040,15,170.0,3,55,9.586769342711618,8.90456911509543,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1.683350377213138
1041,16,160.0,3,55,9.586769342711618,8.813283208020051,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1.5160711164530163
1042,17,160.0,3,55,9.586769342711618,9.596876807403124,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,4.344641203364201
1043,18,170.0,3,55,9.586769342711618,8.979949874686717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0.10317738860135961
1044,19,170.0,3,55,9.586769342711618,9.146616541353383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1.9697456442883983
1045,20,160.0,3,55,9.586769342711618,9.063283208020051,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,3.4443046715778127
1046,1,350.0,4,55,9.586769342711618,9.563283208020051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,5.824573516677173
1047,2,350.0,4,55,9.586769342711618,10.729949874686717,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,8.814937229650276
1048,3,160.0,4,55,9.586769342711618,10.135338345864662,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,9.90773441920878
1049,4,160.0,4,55,9.586769342711618,9.229949874686717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,5.757548701804261
1050,5,170.0,4,55,9.586769342711618,10.313283208020051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,8.51242728733419
1051,6,350.0,4,55,9.586769342711618,10.159945317840055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,8.976551311181323
1052,7,350.0,4,55,9.586769342711618,9.519953730480047,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,6.065178690899582
1053,8,160.0,4,55,9.586769342711618,12.479949874686717,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,15.447045084628163
1054,9,170.0,4,55,9.586769342711618,11.313283208020051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,11.977784933766843
1055,10,140.0,4,55,9.586769342711618,9.813283208020051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,9.391856501957909
1056,11,350.0,4,55,9.586769342711618,9.229949874686717,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,3.982583476773341
1057,12,350.0,4,55,9.586769342711618,9.61449077238551,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1.3129613488179057
1058,13,140.0,4,55,9.586769342711618,10.159945317840055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,7.52531648372027
1059,14,350.0,4,55,9.586769342711618,8.596876807403124,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,0,0,1,0,0,0,0,1.374802187603633
